"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.408512208E0,-2.409016011E0,6.270068747E-1,-6.113524166E-1,2.563249411E0
1.418466208E0,-2.950491570E0,6.572866809E-1,-1.229472401E0,3.263284950E0
1.428421208E0,-3.289365783E0,6.804399008E-1,-1.709768834E0,3.769115968E0
1.438375208E0,-3.557577565E0,6.538701528E-1,-2.047817421E0,4.156616472E0
1.448329208E0,-3.879194307E0,6.470382661E-1,-2.162502662E0,4.488120403E0
1.458283208E0,-4.259453943E0,6.386977977E-1,-2.025135486E0,4.759417665E0
1.468237208E0,-4.535588703E0,6.625357264E-1,-1.653745491E0,4.872924442E0
1.478191208E0,-4.576546694E0,6.163766366E-1,-1.189466628E0,4.768598396E0
1.488145208E0,-4.164232621E0,4.529539758E-1,-7.120555034E-1,4.248884991E0
1.498100208E0,-3.296812797E0,-7.406024873E-2,-2.882019505E-1,3.310214480E0
1.508054208E0,-2.213117915E0,-7.959808820E-1,8.192884684E-2,2.353335676E0
1.518008208E0,-1.211208622E0,-1.273382066E0,3.931998172E-1,1.800870431E0
1.527962208E0,-1.202719635E-1,-1.504064664E0,9.409567469E-1,1.778222556E0
1.537916208E0,9.069967031E-1,-1.427452691E0,1.468153697E0,2.239584667E0
1.547870208E0,1.594184291E0,-1.133156480E0,1.628958852E0,2.545382899E0
1.557825208E0,1.917490293E0,-9.778620332E-1,1.666983587E0,2.722465328E0
1.567779208E0,2.207710994E0,-9.890337235E-1,1.678440329E0,2.944373869E0
1.577733208E0,2.391374962E0,-9.496258289E-1,1.440798229E0,2.948959640E0
1.587687208E0,2.347096921E0,-1.006936728E0,1.119705545E0,2.788642329E0
1.597641208E0,2.257422853E0,-1.262006893E0,9.299376690E-1,2.748345575E0
1.607595208E0,2.412040776E0,-1.654349801E0,9.730677550E-1,3.082478682E0
1.617550208E0,2.610566027E0,-2.050396335E0,1.337899075E0,3.578987852E0
1.627504208E0,2.638765393E0,-2.395365102E0,1.998765129E0,4.086063975E0
1.637458208E0,2.465142850E0,-2.515510765E0,2.568718089E0,4.359247217E0
1.647412208E0,2.167126055E0,-2.248255003E0,2.918321066E0,4.274071097E0
1.657366208E0,1.772199848E0,-1.627788824E0,2.981504909E0,3.831417529E0
1.667320208E0,7.690795970E-1,-1.247720976E0,2.960795533E0,3.303725359E0
1.677274208E0,-4.676567996E-1,-9.721919882E-1,2.865742026E0,3.062080584E0
1.687229208E0,-9.565612113E-1,5.583564699E-2,2.743009847E0,2.905551581E0
1.697183208E0,-5.304418623E-2,2.010224794E0,2.590440495E0,3.279359597E0
1.707137208E0,1.248267106E0,3.859858149E0,2.074433654E0,4.556308888E0
1.717091208E0,2.348164623E0,4.802908784E0,7.625684300E-1,5.400307444E0
1.727045417E0,2.983641189E0,4.994970523E0,-1.210633256E0,5.942851012E0
1.736999417E0,2.987857617E0,4.826195320E0,-2.972037682E0,6.407219552E0
1.746954417E0,2.356970530E0,4.396724932E0,-3.892493506E0,6.327559237E0
1.756908417E0,7.366088390E-1,3.468524471E0,-3.789569355E0,5.189806401E0
1.766862417E0,-1.604428028E0,2.295363096E0,-3.001726043E0,4.105269817E0
