"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.162993958E0,-1.402583313E-1,-1.728904724E-1,1.075303894E1,1.075534332E1
1.172949958E0,-8.652008057E-2,-1.823208618E-1,1.072130493E1,1.072320409E1
1.182905958E0,-5.298980713E-2,-1.633103943E-1,1.068657715E1,1.068795628E1
1.192861958E0,-7.484436035E-2,-1.528321838E-1,1.064661026E1,1.064797020E1
1.202816958E0,-1.014889526E-1,-1.213975525E-1,1.063283890E1,1.063401619E1
1.212772958E0,-1.544787598E-1,-9.535171509E-2,1.056248520E1,1.056404512E1
1.222728958E0,-1.764830017E-1,-8.187973022E-2,1.053703812E1,1.053883403E1
1.232684958E0,-1.916015625E-1,-8.592132568E-2,1.052536240E1,1.052745683E1
1.242639958E0,-1.969903564E-1,-7.214996338E-2,1.053599030E1,1.053807868E1
1.252596292E0,-2.046244812E-1,-4.101470947E-2,1.054467224E1,1.054673722E1
1.262552292E0,-2.206411743E-1,-4.490661621E-4,1.055305481E1,1.055536113E1
1.272508292E0,-2.032772827E-1,5.673202515E-2,1.054916290E1,1.055127377E1
1.282463292E0,-1.902543640E-1,1.007405090E-1,1.053045181E1,1.053265212E1
1.292419292E0,-1.927990723E-1,9.804611206E-2,1.056922119E1,1.057143420E1
1.302375292E0,-1.553768921E-1,1.199006653E-1,1.062909668E1,1.063090845E1
1.312331292E0,-1.251397705E-1,1.305285645E-1,1.068522995E1,1.068675988E1
1.322286292E0,-1.279838562E-1,1.219963074E-1,1.078073135E1,1.078218120E1
1.332242292E0,-1.438508606E-1,1.204994202E-1,1.085901855E1,1.086063981E1
1.342198292E0,-1.895059204E-1,1.475930786E-1,1.093955109E1,1.094218782E1
1.352154292E0,-2.960842896E-1,1.646575928E-1,1.098475708E1,1.098998026E1
1.362109292E0,-4.070036316E-1,1.830693054E-1,1.097158447E1,1.098065718E1
1.372065292E0,-4.320016479E-1,1.725910950E-1,1.090781708E1,1.091773266E1
1.382021292E0,-4.126918030E-1,1.812730408E-1,1.082249451E1,1.083187711E1
1.391977292E0,-3.893403625E-1,1.892065430E-1,1.069211563E1,1.070087481E1
1.401932292E0,-3.679348755E-1,2.011816406E-1,1.061173279E1,1.062001520E1
1.411888292E0,-3.332070923E-1,2.200424194E-1,1.053299652E1,1.054056267E1
1.421844292E0,-3.483256531E-1,2.269281006E-1,1.044243484E1,1.045070680E1
1.431800292E0,-3.682342529E-1,2.393522644E-1,1.036055511E1,1.036985961E1
1.441755292E0,-3.537144470E-1,2.508782959E-1,1.028481262E1,1.029395087E1
1.451711292E0,-2.733316040E-1,2.294728088E-1,1.022688309E1,1.023310831E1
1.461667292E0,-1.986369324E-1,2.151026917E-1,1.015143997E1,1.015566144E1
1.471623292E0,-1.175056458E-1,1.706451416E-1,1.011596375E1,1.011808528E1
1.481578292E0,7.334747314E-3,2.251318359E-1,1.015383499E1,1.015633316E1
1.491534292E0,1.422042847E-1,3.261717224E-1,1.033241364E1,1.033853866E1
1.501490292E0,2.227368164E-1,3.941304016E-1,1.047147446E1,1.048125602E1
1.511446292E0,2.468367004E-1,4.317022705E-1,1.053733749E1,1.054906520E1
1.521401292E0,1.966909790E-1,4.990621948E-1,1.051248917E1,1.052616639E1
1.531357292E0,1.956431580E-1,5.749543762E-1,1.036250107E1,1.038028310E1
