mean,std,min,max,range,variance,median,rms,zero_crossing_rate,kurtosis,skewness
1.5623900591806974,0.7009017359261019,1.2906983961594458,1.6781936164420028,1.378377480375923,0.5939391979839569,1.432397136758768,1.5522676592059814,0.0,1.0379356932635702,0.7530465372100862
1.8584286997565798,1.2496366986018101,2.3149591118629815,2.3128936297396994,1.650494261448527,1.2839541834303698,1.5417463115890329,1.8643433784945709,0.0,1.3475506906973076,1.5461349329794682
2.2246495068775114,1.4451771111744738,2.504311408437537,2.521720366429565,1.8086528523342618,1.5521383334635086,2.0451373853481623,2.230746651279267,0.0,1.4094531600215408,1.3562051972855305
1.6702632372556714,1.1866405117860774,1.4200326428526158,1.4817632091142696,1.0867029292979826,1.2000502181625705,1.575962001808318,1.6777069768839203,0.0,0.24867757591761583,0.606167733330634
1.0859562224232326,1.6581019108511201,0.3307472589375677,1.6110183061614276,1.745385332437511,1.857491072480761,0.8149011979879884,1.12948931936347,0.0,1.0155922332082632,0.956754468077527
-0.7052434793311005,0.851462703311947,-0.6572290936917495,0.16802175672796882,0.5035570842495908,0.7740789140915859,-1.0091580579386692,-0.6564809233647713,0.0,-0.16126613156942848,0.6595573845175999
-0.320126944863616,1.3524119441661255,-0.8029462682017459,0.7096492862474197,1.2097761316419082,1.423449893339833,-0.5064684397398065,-0.25532489552188997,0.0,0.24147340580655627,0.5938293321822533
-0.878417633941924,0.0049640476886900955,-0.920257287902756,0.0956214301320112,0.5404677554015294,-0.14845712371674388,-0.8472933070294536,-0.8642013295431938,0.0,1.4762198698645919,0.7950560074793883
-1.422341654908758,0.24782129942861378,-2.187193791933931,-0.6999316301698557,0.19153068873800133,0.09375319223483138,-1.363102289975842,-1.3851328102033933,0.0,-0.3290639552174497,-0.1933421997907742
-0.47050266199319124,0.20585629246771583,-0.3317696282978536,-0.14059754096922014,-0.011530603617071736,0.05060826571578599,-0.47719811837994147,-0.4569250454539215,0.0,-0.35856460533610435,0.015446593442996008
-0.874224975914694,-0.5070724614653577,-0.696311297924866,-0.7205251793508184,-0.5257249045551174,-0.5999052412174606,-0.7323364844582193,-0.8792538422745686,0.0,-0.7761229569868346,-0.5017171031346541
-0.669287219793733,-0.449353781812053,-0.18821358942127384,-0.5338926922767256,-0.5418861291049406,-0.5530341292009969,-0.7551020524079036,-0.6763327148576266,0.0,-0.4119361194837222,0.35588548345356574
-0.904733714565631,-0.5618132397325407,-0.37732130786299584,-0.8908006243696273,-0.8747213016136532,-0.6434148773536976,-1.0286967183788263,-0.9110234802280465,0.0,-0.7608235313756954,0.2604218722112167
-0.9094630090206203,-1.0645376646012696,-0.21214708195058318,-1.1880413691238556,-1.3018931691555107,-1.0000555828505782,-0.8714253590177664,-0.9308891131966243,0.0,-1.199632238910793,-0.29832066572902893
-0.8323585028009699,-0.6958465435840809,-0.3708923910004181,-0.8758571002333468,-0.8600936265699943,-0.7460718645640586,-0.860431353943006,-0.8443817262690547,0.0,-0.9327122902136559,-0.1803560409894879
-0.7841416606024342,-0.7140583956884375,-0.3226931281441955,-0.9337093693327093,-0.9506953202814308,-0.7595956152111035,-0.8322116310323036,-0.7976339364030849,0.0,-1.1392616283741432,-0.2813826187613084
-0.8388440387155757,-0.6077082529688976,-0.18574935492818617,-0.8973218825498094,-0.9714536084985573,-0.6791859585017369,-0.9686050476485828,-0.8479148799215878,0.0,-1.1688580963928594,-0.021157628462678962
-1.2474642824102609,-1.2291989249567175,-0.4770528713779026,-1.3183429889851734,-1.3323656860364252,-1.1000312210558782,-1.1744761496619265,-1.2673735334518401,0.0,-1.087388602139824,-0.255160950242976
-0.901853189634015,-1.2440773003010803,0.00786061306097838,-1.2159087700056899,-1.4370062574040916,-1.108655478343796,-0.8715195732324067,-0.9280507913885232,0.0,-0.9323690838252227,-0.009801857653027716
-0.5897894599652881,-0.9117956276308102,0.112812221232733,-0.8609208928857633,-1.0673177842146007,-0.8998886077083856,-0.618990612313789,-0.6126506889798078,0.0,-0.8681012263013433,0.0009819866815249862
-1.254319751284327,0.3500462949565305,-1.9587225253526686,-0.6954262616989322,0.09064570227960106,0.20111084987130687,-0.966001170812023,-1.2163627125811067,0.0,-1.036962357923832,-0.7933887714647547
0.14445467158184633,0.0325781157217754,-0.6372573517210369,0.3884838851030367,0.754161871869051,-0.1218273120832959,0.23686166332855604,0.13832646776290666,0.0,1.04004639398515,0.12215903258056575
0.5402770751262176,0.6682031087081695,0.6209436940978764,0.9797862302368028,0.8663819353980329,0.5557348407848401,0.4911769497396574,0.5508882608227272,0.0,1.0960244685694893,1.14129693864721
0.5629639000029546,1.3862375547690384,0.350322139650932,0.6176992985786991,0.5653301550314962,1.4700689893644892,0.08752271394385114,0.606198124564705,0.0,-0.39662441477535126,0.7295249397393337
0.6751653238483305,1.3959658072027354,0.6007736277681216,0.898169732319699,0.7795450476808693,1.4835415703265329,0.27394725435020817,0.7160393229434311,0.0,-0.06702773539901523,0.9865756925821043
-0.1399900236506487,1.5380584952508993,-0.8105986138289516,0.5632838740477076,1.0407927512842088,1.6836299754207498,-0.2651990086815186,-0.06999360365042448,0.0,0.25369775849791265,0.6760249472764597
-0.39625214278318704,0.4345889586149731,-0.4708481370561932,-0.1769738300159354,0.010233134373505436,0.29231766527261854,-0.689100136128792,-0.3745971644142072,0.0,-0.4706461350501497,0.5057871936830203
0.05301249387756468,0.4958269244202545,-0.34042482138766644,0.18775139775903832,0.3795607699480971,0.35975060646135965,0.09398767610336732,0.0671733034890621,0.0,-0.7296456169161942,-0.5482349855561746
0.08474949228058616,0.5763348755815958,-0.11192018742992386,0.12097247491220388,0.1946280475426625,0.45015142005374786,-0.08231658996289418,0.10164736064326158,0.0,-0.9161744016921847,-0.21290976550451246
-0.055318947099033886,0.7856698383704364,-0.6194536941845885,-0.035307358795848266,0.24630771340101162,0.6945060576469554,-0.15713650142561278,-0.025798051303602174,0.0,-0.6830048966670138,-0.2626796947095185
-0.019179862576675893,0.6785645874900448,-0.6745479088103233,0.2699737562442491,0.6317913797634982,0.5678055027944795,-0.013266060855009584,0.004606042932949907,0.0,-0.209150908783267,-0.009662660071487484
0.197395275091005,-0.8494048653903333,1.171612624521271,-0.008152244792530388,-0.5541890910146453,-0.8569167000988915,0.23713147511110352,0.16241229187838516,0.0,3.376317086240547,2.412814447385764
-0.31069981446578077,-0.8802543612825376,-0.3990772467186602,-1.0726309547108286,-1.0789563620491507,-0.8783135114163771,0.05766286259427468,-0.3376230000774783,0.0,-1.0429281922870997,-2.315627539613809
-1.251055600203131,0.4414148643365094,-1.1869556196920246,-0.4847834843354999,-0.01976787762294541,0.2997771880472168,-1.489978465415925,-1.2088167430408554,0.0,-0.7053786513297798,0.4441183510472838
1.0236146001786983,-0.1332242598999942,0.9636902754180703,0.7253900928584801,0.40717901192922434,-0.27820938805127177,0.9723655976861091,0.9946489662136987,0.0,0.6458739095242813,0.44052786146674616
0.6736708945044633,-0.17191000249815178,-1.2067107614380388,0.27292551773984264,0.8826263981151564,-0.31348506011499755,1.0047670875758274,0.6500726536166175,0.0,1.30582993440755,-2.8165861102546876
0.8532041280247055,0.14462869702703507,0.8933867702053554,0.13268396937566815,-0.25884424770865727,-0.011372774116366205,1.0182299843861988,0.8368956721401045,0.0,-0.9399715444282162,-0.5976077662400923
0.3031855030936269,-1.3057985107907661,1.1401996894674273,-0.6371626151833172,-1.2810857524658081,-1.1437078132354055,0.3788128003675351,0.25562393491641655,0.0,-0.5721032001236527,-0.32120243089211936
-0.3695320812496771,-1.196853000702082,0.5979931922312219,-0.761902415161286,-1.176109272580677,-1.0810478459926414,-0.23692526547683224,-0.40356906982021656,0.0,-0.11016505741416535,0.25531940601530356
-0.5870594607841683,-1.5491502850835475,0.4668254545034224,-0.9947517284449092,-1.3896313022221405,-1.27053565393906,-0.524849421057122,-0.6252439176827097,0.0,0.044843413804709,0.49445579962962244
-0.7195538247814921,-1.1588845634392433,-0.2668701694625075,-0.837944975530807,-0.8637523082026062,-1.0583556418624522,-0.623838656852584,-0.7467309123373691,0.0,0.8481649597433126,0.4732154905145875
-0.5694953262461557,-1.3752004784517786,0.14045165477070362,-1.123094282267516,-1.3892233738202915,-1.1817278283606836,-0.4972459880537008,-0.6043062778017375,0.0,-0.9430999365666449,-0.6003609882238361
-0.6424564038350558,-1.1152112931126372,-0.0511375298631758,-0.8820143251345197,-1.0159776825279299,-1.0317075757929774,-0.5782919520896975,-0.6698450420530282,0.0,-0.40099404116208576,-0.14008248636706608
-0.5036541237148074,-1.3550717057188264,0.1334160134973878,-1.069520673333048,-1.3227988255752123,-1.1708527820349444,-0.36367909823901784,-0.5391020793729923,0.0,-0.6953322478514053,-0.7335518219222452
-0.4486389824841872,-1.1728039267700214,-0.04837634489637948,-1.0323103945150343,-1.1944349768454607,-1.0667259739966668,-0.33122214825334634,-0.48076513233973767,0.0,-0.7721095156985872,-0.5585951867675325
