mean_x,mean_y,mean_z,mean_abs,std_x,std_y,std_z,std_abs,min_x,min_y,min_z,min_abs,max_x,max_y,max_z,max_abs,range_x,range_y,range_z,range_abs,variance_x,variance_y,variance_z,variance_abs,median_x,median_y,median_z,median_abs,rms_x,rms_y,rms_z,rms_abs,kurtosis_x,kurtosis_y,kurtosis_z,kurtosis_abs,skewness_x,skewness_y,skewness_z,skewness_abs
0.6141201862616081,-0.5266547383541408,0.14040836700651854,5.863483737184736,1.1482137708919575,1.0170833542118372,1.024712539435499,1.923621032319541,-1.6006881697963637,-3.167752620115273,-3.3939529310527274,3.470347352725454,4.329582003240546,1.9134459450780001,2.8600597843823636,8.975999926890909,5.930270173036909,5.081198565193273,6.254012715435091,5.505652574165454,1.3183948636659286,1.0344585494148015,1.050035788476349,3.7003178759820967,0.38261962237672725,-0.4353480121772728,0.19195279417527272,6.729027825672728,1.302128437152004,1.14534875162357,1.034287338219794,6.170960979637773,1.220191697656503,1.0119499735323911,2.6932551679196512,-1.7626782264099772,1.0368844465051452,-0.589595560713936,-0.8944813574078256,0.032844963953203625
0.013356421121534812,-1.0742657376226987,1.12213609243488,9.126265438610924,1.4147920531635805,1.0611533148394412,0.695173328443446,1.5054595452841235,-2.654155936263636,-3.3462358452454546,-0.3357407871283637,6.513939257825454,2.3323801825534,1.07968645632,2.646666876725454,12.44109628087273,4.986536118817036,4.425922301565454,2.982407663853818,5.927157023047275,2.0016365536948197,1.1260463575947344,0.4832659565791393,2.2664084424870796,0.2654344933525452,-1.107339337418182,1.0411331736751817,9.1256322257,1.4148550977679628,1.5099977591456146,1.3200209720016411,9.249601575120478,-1.3468998469253275,-0.7956104703380253,-0.6964997633580139,-0.8235235712309534,-0.21011603615372118,-0.06691436995091946,0.20807151668132687,0.15473380678254672
-0.08859383971247208,-1.1720422154271777,1.0794666920919251,9.435811459375897,1.4542292520999751,1.0210048758207149,0.7727821112204494,1.6588335672418977,-2.62119272314,-3.2755518106600006,-0.2891984183463636,6.446812192945454,2.199214588150909,0.9132869999381817,2.8225940154945457,12.425025945363636,4.820407311290909,4.188838810598182,3.1117924338409093,5.978213752418182,2.114782717663253,1.0424509564496736,0.597192191422335,2.7517288038084797,0.29535613086127244,-1.259011375188182,0.9511365123828182,9.694673162436363,1.4569253879654422,1.5543918139237356,1.3275694071340376,9.580514949662046,-1.4086465094591976,-0.880967375980731,-0.7632539214064771,-1.2787850065751851,-0.1688699247909892,0.14309874087744096,0.3713135143747993,-0.14092132939074364
-0.1814262364416274,-1.1957292357585496,1.0157446896982987,9.816936720894004,1.5585481018815155,0.9950077129563181,0.8051828403648044,1.9154548872585062,-2.932004695649818,-3.418203258740491,-0.34201672134400013,6.30405532489091,2.1728835121585455,0.6975058500563636,2.6173585216127275,13.116940267309092,5.104888207808363,4.115709108796855,2.9593752429567277,6.812884942418182,2.4290721858784745,0.9900403488425628,0.6483194064179341,3.6689674251224966,0.22659645839154524,-1.3513098763302456,0.9232994400523362,10.076164966527273,1.5690722306980807,1.5555734486324602,1.2961700046939166,10.00206048807742,-1.4643872138223,-0.8909273691653765,-0.9126727870598241,-1.2949763526997553,-0.18642588169917007,0.11914856220854099,0.3205792945365972,-0.07902457611266017
-0.17245168597215468,-1.2349440928701694,1.0556551161863994,9.877655137174361,1.5868541454585714,0.9700314910574478,0.8544512009068294,1.8830465178198414,-3.0162800708436364,-3.4427703459070913,-0.39679233588290913,6.36962741210909,2.256157401449091,0.6823708428927271,2.711973808954545,12.964454878636364,5.272437472292728,4.125141188799819,3.108766144837454,6.594827466527273,2.518106078959053,0.9409610936431354,0.7300868547311229,3.54586418827343,0.2999373840727271,-1.3962539146108184,0.9389747137040909,10.34291834100909,1.5961972506409392,1.5703655644970258,1.3581217099588838,10.055542511332767,-1.4320691277026465,-0.8410769526692672,-0.9585392062102316,-1.3689403411282817,-0.18261785339313202,0.11400166707317025,0.3532586666627033,-0.19890645104790874
-0.16575410827852244,-1.244766539539846,1.1081992236177425,10.48512787749557,1.6269119155712761,1.049652876633506,0.8239316945690754,2.426089754854381,-3.161109690723636,-3.581007581729091,-0.2913671852311819,6.552561992472728,2.5446947123657266,0.6086219844581814,2.7249700166442907,15.522270688872727,5.705804403089362,4.189629566187272,3.016337201875473,8.969708696399998,2.646842381027799,1.1017711614249943,0.6788634373154683,5.885911498609391,0.3104288057072726,-1.322441540154182,1.0029047696544544,10.675049266518181,1.635333851370724,1.6282551702306964,1.3809304676711414,10.762147467213225,-1.4449091265421503,-0.8892579449181013,-0.9564367723189067,-0.9887560821965828,-0.15477387272753623,0.07228307535638687,0.3099438954959146,0.19844761325699764
-0.23744944216179778,-1.1685990737245708,0.9211394128453493,9.006491140853624,1.465143399790406,0.860829777550188,0.9230285091466239,1.791446642751263,-3.1650506922436366,-3.0713884516218184,-0.9360914634872728,5.801622091623637,2.613569532263818,0.6024727657509088,3.392244459931091,12.336310547527273,5.7786202245074545,3.6738612173727274,4.328335923418363,6.534688455903636,2.1466451819493897,0.7410279059171061,0.8519816286974392,3.2092810738247715,-0.03759120525545466,-1.2300068572729095,0.813869539859909,9.113555871981818,1.484259889484431,1.4514309150032016,1.3040243274550183,9.182927841603654,-1.189494686376827,-0.7875416321958291,-0.4997666497966775,-1.2433087864997936,-0.1142666241152414,0.07373918779291573,0.3614724518520405,-0.03573918853466471
-0.04815174681574944,-1.035159508377687,0.8425895964704875,8.538812654251437,1.3542415699320378,1.0509582434151068,0.7494722403087611,1.866054697370478,-2.8703831829836366,-3.3643747055689093,-0.5248744240160002,4.8359580842,2.472583147070909,1.3344695869563632,2.676378549072727,11.5725144698,5.342966330054546,4.698844292525273,3.201252973088727,6.7365563856,1.8339702297319904,1.1045132294021667,0.5617086389934334,3.4821601335784256,-0.01646953272654552,-1.1371102870218186,0.777610859992727,8.829262830563636,1.355097347223954,1.4751503100317958,1.1276816337396522,8.740336473956985,-1.141205582381088,-0.7957140982308495,-0.3397324042251064,-1.2676300886694682,-0.051700988163994294,0.11579033326013302,0.4170002515254277,-0.09849266870971592
-0.3435253756089826,-1.1752617081692207,1.0015986026570252,9.381120757667455,1.5422736723313537,0.9426755174721272,0.8393597768285975,1.6677376947412337,-3.0931832066454548,-3.2141479561,-0.40955445946545466,6.217937637363637,2.1426055166260363,0.5046415018205451,2.742828125889091,11.905086964272728,5.235788723271491,3.718789457920545,3.1523825853545455,5.687149326909092,2.37860808036644,0.8886371312413428,0.704524834957753,2.7813490184608045,-0.028578422498272645,-1.2674270813300001,0.8955601034514544,9.849429127645454,1.5800689111724628,1.5066111687924584,1.3067993709067434,9.528209469171003,-1.4773726348321423,-0.8781611886534666,-0.9109346923026553,-1.3298726590048415,-0.12566951559611916,0.022966445077497757,0.32465944245560413,-0.23848371636403132
-0.33424637509582744,-1.173466156651835,1.1128971489018982,9.255017282836695,1.462633946085588,1.063720332889405,0.873641347424126,1.6630197435195222,-2.9792216949612365,-3.3450859637109094,-0.6480662478236364,6.28061225890909,2.2227427108214544,1.1680466558018179,2.9297271635072724,12.599746282472728,5.201964405782691,4.513132619512727,3.5777934113309087,6.319134023563637,2.1392980602418983,1.1315009466023462,0.7632492039290425,2.7656346673357373,-0.012991544400545441,-1.2975283136418185,0.9745150230523636,9.350617271409092,1.500339528075763,1.5838319883780543,1.4148460227045965,9.403243034875873,-1.3937885518709054,-0.8621816303810981,-0.8055165551581558,-1.0913344323997152,-0.16194435214181796,0.12091781343230348,0.32460466798118526,-0.07037552087745429
