Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.13247025,0.2178818733,5.348006108,-0.9592395285,7.7542805348999995
2.14249025,6.274355925,6.366617972,-1.735690126,7.7507979358
2.15250925,10.56362658,6.331928195,-1.656603756,8.147819199599999
2.16252925,13.78005361,6.525920684,-1.517026187,8.8689641208
2.17254925,17.44026092,5.05938462,-0.550756259,9.8959321502
2.18256925,24.15020751,2.570125806,2.705934699,11.5307788262
2.19258925,34.01138936,2.112505752,6.725824124,14.186313628300002
2.20260825,46.23772784,3.548189276,8.588485075,18.0819848343
2.21262825,59.27365075,5.132171345,7.063179231,23.3020327535
2.22264825,65.69017938,5.712932006,3.862823857,29.2758331147
2.23266825,61.37991606,1.482186284,0.751004684,34.8723014733
2.24268825,50.90445614,-5.260237647,-0.1309167465,39.079298951
2.25270825,40.93236197,-9.455965126,1.464755588,42.040201457
2.26272725,33.28436761,-11.73206749,3.592788913,44.055343377999996
2.27274725,27.06183556,-13.21935006,4.04699127,45.277447355999996
2.28276725,21.34877609,-13.44267745,2.947349861,45.373766596
2.29278725,15.34490885,-12.68979113,2.031427968,43.901891848999995
2.30280725,9.903811558,-12.59047968,1.998933821,40.799980723
2.31282625,5.517386497,-12.20307475,2.051782125,36.163525974
2.32284625,2.085753279,-11.33230856,2.041487664,30.728618233000002
2.33286625,-0.5601322693,-10.71908533,2.085846834,25.68182805
2.34288625,-2.648556556,-10.27281647,2.394696765,21.651826325
2.35290625,-4.215048434,-10.17046447,2.788164092,18.583922278
2.36292525,-5.640898402,-10.23893069,2.946306425,16.242085217000003
2.37294525,-7.308950568,-10.33550447,2.824219193,14.500211601999998
2.38296525,-8.82974704,-10.5537518,2.364182193,13.356399231000001
2.39298525,-10.1646231,-10.82581806,2.119988434,12.854881358
2.40300525,-11.26806403,-11.137477,2.645184759,12.846833949
2.41302425,-12.36042449,-11.53563964,3.329866523,13.215159233999998
2.42304425,-13.70657749,-11.9387958,3.492679319,13.895905052
2.43306425,-15.02129119,-12.22895569,2.910377916,14.761171051
2.443087583,-15.96249644,-12.21864705,2.316913594,15.697127575
2.453107583,-16.48610408,-12.47112632,2.397686446,16.642471305
2.463127583,-17.03059563,-12.90244852,2.803507771,17.591850758
2.473146583,-17.5147521,-13.2421963,3.292373006,18.515130484
2.483166583,-18.09020934,-13.76354107,3.853375049,19.424451032999997
2.493186583,-19.23357506,-14.21734465,4.499663117,20.35815272
2.503206583,-20.39151906,-14.395452,5.152816694,21.300599392000002
2.513226583,-20.89731023,-14.321321,5.681958135,22.173717136
2.523245583,-21.12310631,-13.9054413,5.858263382,22.918654074
2.533265583,-20.78978461,-12.91404355,5.546951773,23.469432699000002
2.543285583,-19.67777751,-11.67112781,5.168086113,23.791414022
2.553305583,-18.3506186,-10.56823535,5.09478074,23.888430429
2.563325583,-16.79127611,-9.451803077,5.242998301,23.730425563
2.573344583,-15.21750737,-8.226956409,5.476828455,23.324678217000002
2.583364583,-14.13574909,-7.14279258,5.87548694,22.708425636
2.593384583,-13.65795673,-6.359546934,6.367321976,21.910306568
2.603404583,-13.71795618,-5.908361156,6.822678573,21.003663824999997
2.613424583,-14.13209809,-5.745303361,7.2683323,20.097186446000002
2.623443583,-14.82149885,-5.614616922,7.249166297,19.244139056
2.633463583,-15.16460411,-5.179539639,7.112895182,18.487887479
2.643483583,-15.10390182,-4.639259836,6.877053001,17.865590293
2.653503583,-14.58793533,-3.955882294,6.054248602,17.315763949
2.663523583,-13.50275642,-3.071160559,4.853600928,16.786192722000003
2.673542583,-12.12498284,-2.233322091,4.145896338,16.272401174
2.683562583,-10.64259088,-1.686319306,4.925007418,15.767893895
2.693582583,-8.415182959,-1.213336863,7.661489725,15.276761224999998
2.703602583,-6.693117723,-0.6670264611,9.461224696,14.79554045
2.713622583,-5.580360425,-0.7345158282,9.014786273,14.168470030999998
2.723641583,-4.417156858,-1.453576735,6.114274364,13.1937941628
2.733661583,0.8931037188,-1.763115906,0.4064121857,11.6423277707
2.743681583,12.11473384,0.1921281408,-4.543733289,11.2131418237
2.753701583,25.94316965,1.744249572,-4.819753735,12.2293863527
2.763721583,37.48828646,1.60570696,-2.820086381,14.5248769167
2.773740583,45.08103631,2.789195834,1.205753024,17.7424739757
2.783760583,46.28419215,2.805069562,5.071789488,21.222286697700003
2.793780583,46.26670196,2.255578787,6.161947882,24.7507660057
2.803800583,47.75189941,2.49793959,4.288805212,28.390828853699997
2.813820583,46.4990095,2.481550137,-0.0137244384,31.984585038699997
2.823839583,40.33522559,2.223740551,-5.461849058,35.2928194119
2.833859583,31.80714342,1.154791616,-9.198147354,38.404098469000004
2.843879583,23.07953789,0.399671077,-10.40583946,39.642084528
2.853899583,16.12463506,-0.6038150632,-9.00594002,38.845523004
2.863919583,9.964525537,-2.013315632,-6.776247003,36.304405892
2.873938583,4.501031073,-2.747527113,-5.271822735,32.531729008
2.883958583,0.5859629291,-2.725376691,-4.229823178,28.3737437137
2.893978583,-2.087815592,-2.83558735,-3.101000947,24.169982918699997
2.903998583,-3.550445132,-2.860731839,-1.584545448,19.8517721298
2.914018583,-4.281476896,-2.921425061,-0.1620406714,15.713829162800002
2.924037583,-4.55967046,-3.352801641,0.777664479,12.208709643899999
2.934057583,-4.756824539,-3.840040766,1.529890354,9.525843222899999
2.944077583,-5.202116323,-4.130371688,1.782497087,7.681580242800001
2.954097583,-5.337795115,-4.224225346,1.702071851,6.5353385624
2.964117583,-5.007808084,-4.271990374,1.642591635,5.9920330379
2.974136583,-4.521555385,-4.282227387,1.653890795,5.8907160579
2.984156583,-4.251757838,-4.413032232,1.735864373,6.021045715
2.994176583,-4.293052629,-4.504828255,1.750154968,6.198263683
3.004196583,-4.353223402,-4.491707103,1.941876983,6.370517592600001
3.014216583,-3.820015807,-4.341004768,2.63916125,6.4875681676
3.024235583,-4.586431412,-5.225753692,2.68881142,6.661760109499999
3.034255583,-6.075104451,-6.37861178,2.71487363,6.953330639300001
3.044275583,-6.497037778,-7.053570501,2.485306388,7.2562478393
3.054295583,-6.458463696,-6.925745689,2.275504782,7.528522752400001
3.064315583,-6.59096862,-6.585735362,2.525246379,7.815444843499999
3.074334583,-7.208550367,-6.390885086,2.945641597,8.178495501499999
3.084354583,-7.558764086,-6.217197638,3.035725555,8.5662998437
3.094374583,-6.866146774,-5.979749812,2.976997583,8.877807304800001
3.104394583,-5.331301197,-5.52901427,3.149201007,9.0529721692
3.114414583,-3.950957769,-4.956201144,3.445572688,9.1387752901
3.124433583,-3.136120786,-4.454515303,3.535016961,9.0427159895
3.134453583,-2.936612034,-3.834052632,3.280603438,8.704788387299999
3.144473583,-3.407848499,-3.06536246,2.672114111,8.244692880799999
