Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.01901583333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.02900783331,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.03899883333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.04899083331,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.05898283332,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.06897383332,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.07896583332,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.08895783333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.09894883333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.1089408333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.1189328333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.1289238333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.1389158333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.1489078333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.1588988333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.1688908333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.1788828333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.1888738333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.1988658333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.2088578333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.2188488333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.2288408333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.2388328333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.2488238333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.2588158333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.2688078333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.2787988333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.2887908333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.2987818333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.3087738333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.3187658333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.3287568333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.3387488333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.3487408333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.3587318333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.3687238333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.3787158333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.3887068333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.3986988333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.4086908333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.4186818333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.4286738333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.4386658333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.4486568333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.4586488333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.4686408333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.4786318333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.4886238333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.4986158333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.5086068333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.5185988333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.5285908333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
0.5385818333,-0.1270813444503818,-0.5891227113106726,-0.09405881065818181,3.892374773209091
