Time (s),Absolute acceleration (m/s^2)
247.1244446,10.540795207313725
247.1343996,10.597108833784313
247.1443556,10.639481141627451
247.1543106,10.677719205156864
247.1642666,10.707963249862745
247.1742226,10.71719843927451
247.1841776,10.692697156921568
247.1941336,10.640927832803921
247.2040886,10.585763615745098
247.2140446,10.550465066333334
247.2239996,10.47854388162745
247.2339556,10.335603926529414
247.2439106,10.215390263588235
247.2538666,10.157032811235295
247.2638226,10.106089831823528
247.2737776,10.049525447509804
247.2837336,9.992375259313725
247.2936886,9.952972593156863
247.3036446,9.893637599862744
247.3135996,9.837925406294117
247.3235556,9.748137747843138
247.3335106,9.644823863490195
247.3434666,9.566557099313725
247.3534216,9.503710779058824
247.3633776,9.460222131784315
247.3733336,9.415960201196079
247.3832886,9.376618527901961
247.3932446,9.363253497333334
247.4036766,9.430619761705882
247.4136326,9.501010096803922
247.4235876,9.572625852
247.4335426,9.645001679470589
247.4434986,9.725531431137256
247.4534536,9.827097320156863
247.4634096,9.926374925862746
247.4733646,9.999033370941177
247.4833206,10.078365837549018
247.4932756,10.135171307509804
247.5032306,10.192069896490196
247.5131866,10.287474491196079
247.5231416,10.401852037352942
247.5330976,10.491173239058822
247.5430526,10.543866025941176
247.5530086,10.582320981431371
247.5629636,10.634717836921569
247.5729186,10.686501747313725
247.5828746,10.757754383196078
247.5928296,10.91467040182353
247.6027856,11.12971591182353
247.6127406,11.32549312672549
247.6226966,11.45176552809804
247.6326516,11.508844182411764
247.6426066,11.473106820254902
247.6525626,11.405082510058824
247.6625176,11.352748035352942
247.6724736,11.311550128098038
247.6824286,11.279714190254902
247.6923846,11.270069196921568
247.7023396,11.277452645549017
247.7122956,11.28214868535294
247.7222506,11.281542589078432
247.7322056,11.25795723182353
247.7421616,11.200811549882353
247.7521166,11.122074332490195
247.7620726,11.04619049482353
247.7720276,10.975339733352941
247.7819836,10.916343783254902
247.7919386,10.857175829196079
247.8018936,10.812071930607843
247.8118496,10.763018134411764
247.8218046,10.72727995652941
247.8317606,10.693068037019607
247.8417156,10.606321816058822
247.8516716,10.488645960768629
247.8616266,10.432802267631374
247.8715826,10.399950378082353
247.8815376,10.36697072710196
247.8914926,10.339434820866666
247.9014486,10.327476999650981
247.9114036,10.31642424739608
247.9213596,10.468615714180393
247.9313146,10.651128621827452
247.9412706,10.890947246690196
247.9512256,11.21534573065098
247.9611806,11.53931165612157
247.9711366,11.847964748239214
247.9810916,12.183686849043138
247.9910476,12.506393077258824
248.0010026,12.831771073298038
248.0109586,13.124455914866667
248.0209136,13.341774042317647
248.0308696,13.547168411141175
248.0408246,13.776836425258825
248.0507796,14.050499500749021
248.0607356,14.33265854565098
248.0706906,14.57432625565098
248.0806466,14.787909483101961
248.0906016,14.95325919937647
248.1005576,14.996298313690197
248.1105126,14.932612922905882
248.1204686,14.831178027219607
248.1304236,14.747294425650981
248.1403796,14.672597517415687
248.1503346,14.631114934082353
248.1602896,14.568187948317647
248.1702456,14.447503253572549
248.1802006,14.289764525337256
248.1901566,14.120799004494117
248.2001116,13.950838570611765
248.2100676,13.798510237121569
248.2200226,13.668560591062747
248.2299776,13.549684027003922
248.2399336,13.450655794592159
248.2498886,13.379632010121568
248.2598446,13.319974463415686
248.2697996,13.25182820200392
248.2797556,13.183724416670588
248.2897106,13.123231055415687
248.2996666,13.086879987945098
248.3096216,13.061320667494117
248.3195766,13.09688288547451
248.3295326,13.159398372474511
248.3394876,13.271989870239217
248.3494436,13.475044272219607
248.3593986,13.721325144039215
248.3693546,13.868750807607842
248.37931,13.947827085372548
248.389266,14.063265422941177
248.399221,14.222945106960784
248.409176,14.44938381262745
248.419132,14.676495555156862
248.429087,14.792161241431373
248.439043,14.851730487117647
248.448998,14.768796792411765
248.458954,14.53058725417647
248.468909,14.362455494764706
248.478865,14.37129663554902
248.48882,14.48588039162745
248.498775,14.640094139470587
248.508731,14.82894142437255
248.518686,14.998085513784314
248.528642,15.127044202607843
248.538597,15.198228112215686
248.548553,15.214986846333336
248.558508,15.14238539535294
248.568464,14.960827933784316
248.578419,14.70087930672549
248.588374,14.364418542686273
248.59833,14.003577807490196
248.608285,13.691924807686274
248.618241,13.456146100392157
248.628196,13.288431826274511
248.638152,13.184739691372547
248.648107,13.12569948019608
248.658062,13.090825319607845
248.668018,13.076733386431373
248.677973,13.075472295607842
248.687929,13.071401629215686
248.697884,13.056017737882353
248.70784,13.047994315215687
248.717795,13.05946515609804
248.727751,13.072382523960783
248.737706,13.060264116823527
248.747661,12.987833014392157
248.757617,12.908825286745099
248.767572,12.895485250882354
248.777528,12.937987634372549
248.787483,13.020692656490198
248.797439,13.12812162362745
248.807394,13.256888463352942
248.81735,13.415773808352942
248.827305,13.592291302235294
248.83726,13.775380208843139
248.847216,13.962433814921567
248.857171,14.143580278058826
248.867127,14.333674334137257
248.877082,14.594150051980392
248.887038,14.923867548803923
248.896993,15.267099032215688
248.906949,15.61427594554902
248.916904,15.906204475941177
248.926859,16.145848022215688
248.936815,16.330069915156862
248.94677,16.511450184960786
248.956726,16.733484845941177
248.966681,16.979539545745098
248.976637,17.080580789078432
248.986592,16.949772761431372
248.996548,16.62851520437255
249.006503,16.178658170647058
249.016458,15.622502614411763
249.026414,15.067785722725489
249.036369,14.590399377235293
249.046325,14.187720272509804
249.05628,13.850359480411763
249.066236,13.583016455411764
249.076191,13.406686339039215
249.086147,13.312236280686275
249.096102,13.303415565156865
249.106057,13.336800382078431
249.116013,13.354239488
249.125968,13.341247413470589
249.135924,13.316228129784314
249.145879,13.284547428313727
249.155835,13.261043047803922
249.16579,13.261856618196079
249.175746,13.287574333411763
249.185701,13.326603344450982
249.195656,13.361213032960785
249.205612,13.37040366009804
249.215567,13.324243625823529
249.225523,13.230138078078431
249.235478,13.206679516313725
249.245434,13.216713581941177
249.255389,13.367638358549017
249.265344,13.579942747705882
249.2753,13.802658575509804
249.285255,14.042775599137252
249.295211,14.293383400490194
249.305166,14.551919020588237
249.315122,14.80126499745098
249.325077,15.026343772941177
249.335033,15.21894699372549
249.344988,15.381593516862745
249.354943,15.514838428235295
249.364899,15.623052344705883
249.374854,15.708567234901961
249.3848096,15.772662420392157
249.3947646,15.809069100588236
249.4047206,15.794492752745098
249.4146756,15.68993032117647
249.4246306,15.47679921627451
249.4345866,15.166285597058822
249.4445416,14.779094436470588
249.4544976,14.339242881156864
249.4644526,13.901611199392157
249.4744086,13.526088353137252
249.4843636,13.222605342039216
249.4943196,12.993217270588234
249.5042746,12.852196664117645
249.5142296,12.80910520954902
249.5241856,12.849293834196079
249.5341406,12.925807202941176
249.5440966,12.980890663274511
249.5540516,12.981169983254903
249.5640076,12.940329707980393
249.5739626,12.878115485215686
249.5839186,12.806235396705882
249.5938736,12.731566321843136
249.6038286,12.65144786882353
249.6137846,12.568681957294118
249.6237396,12.484821966
249.6336956,12.398760793862746
249.6436506,12.296838418921567
249.6536066,12.168909053784311
249.6635616,12.025942999960785
249.6735166,11.890611479568626
249.6834726,11.772848512176472
249.6934276,11.689367674490194
249.7033836,11.673853033294117
249.7133386,11.765080118921569
249.7232946,11.986171055235296
249.7332496,12.221989421862745
249.7432056,12.42296226554902
249.7531606,12.669158002294118
249.7631156,12.924289106019607
249.7730716,13.21720186837255
249.7830266,13.513952391509802
249.7929826,13.783362099941177
249.8029376,14.014079630725492
249.8128936,14.207279477588235
249.8228486,14.375827203862746
249.8328046,14.520108378960785
249.8427596,14.617495653470588
249.8527146,14.631996741705882
249.8626706,14.547574537
249.8726256,14.36489199190196
249.8825816,14.099343895823528
249.8925366,13.768782015235292
249.9024926,13.399069380941176
249.9124476,13.030113210333333
249.9224026,12.70976179543137
249.9323586,12.466969507803922
249.9423136,12.312854608156865
249.9522696,12.24511762509804
249.9622246,12.26110615582353
249.9721806,12.32037396598039
249.9821356,12.36021094009804
249.9920916,12.385337072980391
250.0020466,12.409979171352942
250.0120016,12.43074478372549
250.0219576,12.447133857392156
250.0319126,12.452451286019606
250.0418686,12.461587707784314
250.0518236,12.497888427254901
250.0617796,12.571454042392157
250.0717346,12.666260929568626
250.0816896,12.757011722039215
250.0916456,12.828810275882354
